Station ID,Message,,,
06893910,No data available,,,
012413210,No data available,,,
06455500,No data available,,,
09366500,No data available,,,
011395030,No data available,,,
014315950,No data available,,,
014198400,No data available,,,
014366000,No data available,,,
05519500,No data available,,,
04206220,No data available,,,
011172175,No data available,,,
012303500,No data available,,,
03329500,No data available,,,
012452500,No data available,,,
09235600,No data available,,,
06735500,No data available,,,
014092885,No data available,,,
050112500,No data available,,,
06731000,No data available,,,
04095380,No data available,,,
09378700,No data available,,,
011270900,No data available,,,
07357501,No data available,,,
014138850,No data available,,,
014378200,No data available,,,
06924000,No data available,,,
09074800,No data available,,,
011405120,No data available,,,
08329882,No data available,,,
03354500,No data available,,,
014324580,No data available,,,
07332400,No data available,,,
03505500,No data available,,,
016400000,No data available,,,
03250000,No data available,,,
06436700,No data available,,,
03501000,No data available,,,
013329765,No data available,,,
011048200,No data available,,,
050050900,No data available,,,
05600000,No data available,,,
011181000,No data available,,,
04080000,No data available,,,
01498500,No data available,,,
011336000,No data available,,,
011467000,No data available,,,
04084500,No data available,,,
02082770,No data available,,,
03208900,No data available,,,
011298700,No data available,,,
011295230,No data available,,,
011449100,No data available,,,
01465880,No data available,,,
010384000,No data available,,,
011400500,No data available,,,
07346140,No data available,,,
011070210,No data available,,,
03333000,No data available,,,
012448000,No data available,,,
016232000,No data available,,,
013057940,No data available,,,
01366650,No data available,,,
010353770,No data available,,,
050108000,No data available,,,
06137400,No data available,,,
03084000,No data available,,,
012202420,No data available,,,
014165000,No data available,,,
01064000,No data available,,,
014161500,No data available,,,
01486500,No data available,,,
01402600,No data available,,,
04043275,No data available,,,
06752000,No data available,,,
010287290,No data available,,,
012431500,No data available,,,
08207000,No data available,,,
050038100,No data available,,,
011376140,No data available,,,
050075000,No data available,,,
013073000,No data available,,,
050049100,No data available,,,
02159000,No data available,,,
016089000,No data available,,,
06836000,No data available,,,
010388000,No data available,,,
01640500,No data available,,,
03361632,No data available,,,
06832500,No data available,,,
011259000,No data available,,,
050047850,No data available,,,
011092450,No data available,,,
04108670,No data available,,,
011403800,No data available,,,
06717400,No data available,,,
02120500,No data available,,,
011475000,No data available,,,
012113350,No data available,,,
010338700,No data available,,,
04225000,No data available,,,
011471500,No data available,,,
04221500,No data available,,,
014169000,No data available,,,
014313700,No data available,,,
011097500,No data available,,,
07367005,No data available,,,
011220500,No data available,,,
011093000,No data available,,,
010396000,No data available,,,
09135900,No data available,,,
010296000,No data available,,,
011383730,No data available,,,
011247000,No data available,,,
013069500,No data available,,,
02043500,No data available,,,
013305310,No data available,,,
07174200,No data available,,,
07170700,No data available,,,
03092500,No data available,,,
013169500,No data available,,,
016224500,No data available,,,
02166970,No data available,,,
02147000,No data available,,,
011460800,No data available,,,
05059500,No data available,,,
06851500,No data available,,,
011189500,No data available,,,
011196420,No data available,,,
011377100,No data available,,,
014173500,No data available,,,
01072500,No data available,,,
01590000,No data available,,,
01594500,No data available,,,
011089500,No data available,,,
09173000,No data available,,,
06115500,No data available,,,
07373500,No data available,,,
013014500,No data available,,,
050067000,No data available,,,
013150430,No data available,,,
014211315,No data available,,,
011376550,No data available,,,
015081497,No data available,,,
02310650,No data available,,,
011158600,No data available,,,
01023000,No data available,,,
011058600,No data available,,,
06900000,No data available,,,
012094000,No data available,,,
012090500,No data available,,,
08240000,No data available,,,
07095000,No data available,,,
06711500,No data available,,,
013141500,No data available,,,
07091500,No data available,,,
016208000,No data available,,,
014158790,No data available,,,
05570370,No data available,,,
04217500,No data available,,,
015239000,No data available,,,
011312000,No data available,,,
011125600,No data available,,,
011216500,No data available,,,
04290335,No data available,,,
014164900,No data available,,,
014211499,No data available,,,
012213100,No data available,,,
013175100,No data available,,,
016275000,No data available,,,
03425000,No data available,,,
011433040,No data available,,,
016216000,No data available,,,
05586800,No data available,,,
03313500,No data available,,,
04270000,No data available,,,
011371000,No data available,,,
01668500,No data available,,,
012206900,No data available,,,
02424590,No data available,,,
07341000,No data available,,,
013022500,No data available,,,
08323000,No data available,,,
06123500,No data available,,,
08227500,No data available,,,
012340000,No data available,,,
012411000,No data available,,,
08090500,No data available,,,
08223000,No data available,,,
07245500,No data available,,,
01381800,No data available,,,
06290000,No data available,,,
01594930,No data available,,,
011180900,No data available,,,
02108500,No data available,,,
05589500,No data available,,,
01471980,No data available,,,
011070365,No data available,,,
010359300,No data available,,,
011459500,No data available,,,
014372300,No data available,,,
014145500,No data available,,,
011427960,No data available,,,
011528500,No data available,,,
06916500,No data available,,,
04082400,No data available,,,
02146900,No data available,,,
01660000,No data available,,,
014034500,No data available,,,
011379500,No data available,,,
06707000,No data available,,,
012182500,No data available,,,
09287500,No data available,,,
08252000,No data available,,,
013153500,No data available,,,
012186000,No data available,,,
012335500,No data available,,,
08028700,No data available,,,
013057000,No data available,,,
012082500,No data available,,,
09134000,No data available,,,
02245255,No data available,,,
013011900,No data available,,,
013046680,No data available,,,
010301745,No data available,,,
011204500,No data available,,,
02197340,No data available,,,
08041749,No data available,,,
011451000,No data available,,,
010351600,No data available,,,
06298500,No data available,,,
07037700,No data available,,,
07249500,No data available,,,
012419500,No data available,,,
016681000,No data available,,,
015101490,No data available,,,
03348100,No data available,,,
08248500,No data available,,,
03454000,No data available,,,
02163000,No data available,,,
09063400,No data available,,,
07199000,No data available,,,
011258900,No data available,,,
01059800,No data available,,,
011210950,No data available,,,
05100500,No data available,,,
09383570,No data available,,,
013329770,No data available,,,
011367500,No data available,,,
015248000,No data available,,,
012359800,No data available,,,
011363000,No data available,,,
08231000,No data available,,,
09053500,No data available,,,
011128250,No data available,,,
050043000,No data available,,,
01422738,No data available,,,
06660500,No data available,,,
02085220,No data available,,,
07353000,No data available,,,
02292900,No data available,,,
014157500,No data available,,,
02275625,No data available,,,
014188610,No data available,,,
014057500,No data available,,,
01156500,No data available,,,
010312275,No data available,,,
02156050,No data available,,,
014053000,No data available,,,
012209000,No data available,,,
03223000,No data available,,,
03476500,No data available,,,
02376300,No data available,,,
010308201,No data available,,,
012458000,No data available,,,
02342933,No data available,,,
011414000,No data available,,,
011255575,No data available,,,
011241500,No data available,,,
015273045,No data available,,,
010290500,No data available,,,
09306224,No data available,,,
09175500,No data available,,,
06642000,No data available,,,
011274550,No data available,,,
02038000,No data available,,,
05438250,No data available,,,
013116500,No data available,,,
02296223,No data available,,,
02138000,No data available,,,
012143600,No data available,,,
013112000,No data available,,,
08213500,No data available,,,
05064900,No data available,,,
07275000,No data available,,,
01492000,No data available,,,
050113800,No data available,,,
01174000,No data available,,,
011469000,No data available,,,
01496500,No data available,,,
014075000,No data available,,,
010324700,No data available,,,
06301480,No data available,,,
011042700,No data available,,,
011316100,No data available,,,
01475300,No data available,,,
01642500,No data available,,,
02197344,No data available,,,
015266110,No data available,,,
014112500,No data available,,,
06621000,No data available,,,
02096700,No data available,,,
013075500,No data available,,,
012120600,No data available,,,
09016500,No data available,,,
016238500,No data available,,,
06725500,No data available,,,
011477000,No data available,,,
011195500,No data available,,,
04094500,No data available,,,
04227000,No data available,,,
01636242,No data available,,,
011191000,No data available,,,
011095500,No data available,,,
010336660,No data available,,,
010281800,No data available,,,
03340000,No data available,,,
010336674,No data available,,,
015236900,No data available,,,
03344500,No data available,,,
011472150,No data available,,,
06758500,No data available,,,
02153500,No data available,,,
06729500,No data available,,,
011389740,No data available,,,
016330000,No data available,,,
01356190,No data available,,,
03231000,No data available,,,
03560000,No data available,,,
03235500,No data available,,,
06664400,No data available,,,
03564500,No data available,,,
011070375,No data available,,,
011502500,No data available,,,
010286000,No data available,,,
05030000,No data available,,,
04065300,No data available,,,
012366000,No data available,,,
016284200,No data available,,,
07099400,No data available,,,
014034470,No data available,,,
03348500,No data available,,,
02319300,No data available,,,
012362500,No data available,,,
012155300,No data available,,,
06754500,No data available,,,
011376025,No data available,,,
07367000,No data available,,,
0103367592,No data available,,,
09481500,No data available,,,
03248500,No data available,,,
013233300,No data available,,,
03519500,No data available,,,
014167000,No data available,,,
01484500,No data available,,,
011199500,No data available,,,
09066150,No data available,,,
06845000,No data available,,,
010336700,No data available,,,
011154200,No data available,,,
06841500,No data available,,,
011284700,No data available,,,
010347310,No data available,,,
014180300,No data available,,,
010255700,No data available,,,
011204100,No data available,,,
011418000,No data available,,,
03198000,No data available,,,
013167500,No data available,,,
050114000,No data available,,,
08266000,No data available,,,
012454000,No data available,,,
06733000,No data available,,,
07204000,No data available,,,
06484000,No data available,,,
05400650,No data available,,,
012201500,No data available,,,
03098000,No data available,,,
012205000,No data available,,,
014181750,No data available,,,
013063000,No data available,,,
050010500,No data available,,,
04106300,No data available,,,
011230500,No data available,,,
014179000,No data available,,,
011087500,No data available,,,
011183000,No data available,,,
011461500,No data available,,,
050044810,No data available,,,
011465000,No data available,,,
012334550,No data available,,,
011073495,No data available,,,
08061700,No data available,,,
05424057,No data available,,,
02383000,No data available,,,
07234100,No data available,,,
011046360,No data available,,,
012335100,No data available,,,
03252000,No data available,,,
05570360,No data available,,,
014128500,No data available,,,
01064400,No data available,,,
011530000,No data available,,,
014161100,No data available,,,
03271800,No data available,,,
011152300,No data available,,,
05537980,No data available,,,
011430000,No data available,,,
012329500,No data available,,,
03456000,No data available,,,
03274950,No data available,,,
02061000,No data available,,,
03556000,No data available,,,
011475560,No data available,,,
010249300,No data available,,,
011218500,No data available,,,
014155500,No data available,,,
014151000,No data available,,,
012500450,No data available,,,
011315030,No data available,,,
014055500,No data available,,,
07155590,No data available,,,
011449500,No data available,,,
010349300,No data available,,,
011318500,No data available,,,
014051000,No data available,,,
013140800,No data available,,,
01199200,No data available,,,
05599500,No data available,,,
014316495,No data available,,,
013132500,No data available,,,
050141000,No data available,,,
012354500,No data available,,,
01581690,No data available,,,
06284500,No data available,,,
01374654,No data available,,,
07298200,No data available,,,
013032500,No data available,,,
07386980,No data available,,,
012501000,No data available,,,
07351000,No data available,,,
03448000,No data available,,,
07048700,No data available,,,
03319000,No data available,,,
06701500,No data available,,,
08250000,No data available,,,
02307671,No data available,,,
013055000,No data available,,,
014144800,No data available,,,
010336715,No data available,,,
09385500,No data available,,,
07336500,No data available,,,
011048600,No data available,,,
07328070,No data available,,,
014136500,No data available,,,
014032000,No data available,,,
03338780,No data available,,,
01380500,No data available,,,
01662000,No data available,,,
014201300,No data available,,,
01384000,No data available,,,
012303100,No data available,,,
011468900,No data available,,,
011295340,No data available,,,
014139800,No data available,,,
07178600,No data available,,,
03049658,No data available,,,
08329500,No data available,,,
06678000,No data available,,,
010286001,No data available,,,
011202000,No data available,,,
05487500,No data available,,,
011206500,No data available,,,
05483000,No data available,,,
014159110,No data available,,,
012375900,No data available,,,
010353600,No data available,,,
011302000,No data available,,,
015258000,No data available,,,
05014000,No data available,,,
015291200,No data available,,,
050115900,No data available,,,
09288150,No data available,,,
07348800,No data available,,,
08123650,No data available,,,
01331095,No data available,,,
011526500,No data available,,,
03215000,No data available,,,
06473700,No data available,,,
03211500,No data available,,,
012088000,No data available,,,
02077500,No data available,,,
012041200,No data available,,,
050025155,No data available,,,
016545000,No data available,,,
06222700,No data available,,,
07089000,No data available,,,
011376150,No data available,,,
03311500,No data available,,,
01469700,No data available,,,
011355010,No data available,,,
014147500,No data available,,,
012513000,No data available,,,
01170930,No data available,,,
07174600,No data available,,,
03328430,No data available,,,
09370600,No data available,,,
011378800,No data available,,,
07243000,No data available,,,
011274790,No data available,,,
09330230,No data available,,,
012413000,No data available,,,
03116200,No data available,,,
012346500,No data available,,,
015200280,No data available,,,
013120500,No data available,,,
010287900,No data available,,,
06918070,No data available,,,
07193500,No data available,,,
07097000,No data available,,,
07224500,No data available,,,
09419610,No data available,,,
012325500,No data available,,,
012196000,No data available,,,
06154410,No data available,,,
012474500,No data available,,,
08246500,No data available,,,
011407900,No data available,,,
011376420,No data available,,,
09052800,No data available,,,
01396000,No data available,,,
04096100,No data available,,,
014020000,No data available,,,
01670000,No data available,,,
03230900,No data available,,,
014120000,No data available,,,
07359500,No data available,,,
06917380,No data available,,,
03276000,No data available,,,
07259500,No data available,,,
012358500,No data available,,,
03372500,No data available,,,
010287069,No data available,,,
010308200,No data available,,,
011314500,No data available,,,
011445500,No data available,,,
05595500,No data available,,,
01195200,No data available,,,
01058500,No data available,,,
014190700,No data available,,,
014159500,No data available,,,
010241600,No data available,,,
03277450,No data available,,,
06610792,No data available,,,
011441002,No data available,,,
02274500,No data available,,,
01311810,No data available,,,
02425500,No data available,,,
03196600,No data available,,,
08016400,No data available,,,
014206900,No data available,,,
011170000,No data available,,,
011070000,No data available,,,
04240503,No data available,,,
06473500,No data available,,,
09344000,No data available,,,
012045500,No data available,,,
08126500,No data available,,,
012145500,No data available,,,
013323500,No data available,,,
012141000,No data available,,,
015291000,No data available,,,
015026000,No data available,,,
012137800,No data available,,,
04108500,No data available,,,
010255850,No data available,,,
02245050,No data available,,,
07381800,No data available,,,
01644600,No data available,,,
02234440,No data available,,,
012058790,No data available,,,
014190500,No data available,,,
010241400,No data available,,,
014194000,No data available,,,
07123000,No data available,,,
06345000,No data available,,,
011066460,No data available,,,
09223500,No data available,,,
016758000,No data available,,,
012395000,No data available,,,
013340500,No data available,,,
011113000,No data available,,,
011117500,No data available,,,
010371500,No data available,,,
04016500,No data available,,,
02167705,No data available,,,
011269700,No data available,,,
01021200,No data available,,,
03075000,No data available,,,
013239000,No data available,,,
02442000,No data available,,,
016725000,No data available,,,
03171500,No data available,,,
07093700,No data available,,,
012116400,No data available,,,
07311630,No data available,,,
013348000,No data available,,,
03333600,No data available,,,
012392155,No data available,,,
07298000,No data available,,,
09198500,No data available,,,
011062000,No data available,,,
014198000,No data available,,,
011066500,No data available,,,
011480500,No data available,,,
06873200,No data available,,,
05201500,No data available,,,
012153000,No data available,,,
011169800,No data available,,,
08043950,No data available,,,
013331500,No data available,,,
09256000,No data available,,,
08030000,No data available,,,
06334000,No data available,,,
06465000,No data available,,,
09244410,No data available,,,
015302250,No data available,,,
013235000,No data available,,,
012057500,No data available,,,
01502000,No data available,,,
05278000,No data available,,,
013334450,No data available,,,
014335500,No data available,,,
04179500,No data available,,,
012413360,No data available,,,
014182500,No data available,,,
09243800,No data available,,,
07170060,No data available,,,
014235500,No data available,,,
01467471,No data available,,,
014231000,No data available,,,
011458433,No data available,,,
012134500,No data available,,,
07035500,No data available,,,
012383500,No data available,,,
06257000,No data available,,,
011162570,No data available,,,
09186500,No data available,,,
09182000,No data available,,,
08157500,No data available,,,
03260700,No data available,,,
07382500,No data available,,,
012030000,No data available,,,
010263500,No data available,,,
01518500,No data available,,,
013016305,No data available,,,
01418500,No data available,,,
011105500,No data available,,,
014205400,No data available,,,
07233650,No data available,,,
011467600,No data available,,,
013018300,No data available,,,
09136200,No data available,,,
014316455,No data available,,,
012323760,No data available,,,
011054000,No data available,,,
04155000,No data available,,,
01022330,No data available,,,
05566500,No data available,,,
06845200,No data available,,,
011150500,No data available,,,
05562000,No data available,,,
04055000,No data available,,,
02322800,No data available,,,
014219000,No data available,,,
016284000,No data available,,,
03385000,No data available,,,
03132000,No data available,,,
09063200,No data available,,,
08281100,No data available,,,
011172945,No data available,,,
01530500,No data available,,,
011060400,No data available,,,
04128000,No data available,,,
06206500,No data available,,,
03335700,No data available,,,
07029100,No data available,,,
06457500,No data available,,,
010347460,No data available,,,
02229000,No data available,,,
06302000,No data available,,,
06783500,No data available,,,
011106550,No data available,,,
013306385,No data available,,,
09203000,No data available,,,
06661585,No data available,,,
09307500,No data available,,,
013264500,No data available,,,
06687000,No data available,,,
09303000,No data available,,,
03065400,No data available,,,
010261100,No data available,,,
0163626650,No data available,,,
09302450,No data available,,,
011525630,No data available,,,
011274630,No data available,,,
01306000,No data available,,,
02447025,No data available,,,
04278300,No data available,,,
014203500,No data available,,,
011465200,No data available,,,
01302500,No data available,,,
02462500,No data available,,,
03155500,No data available,,,
011062001,No data available,,,
01594936,No data available,,,
04132500,No data available,,,
014233400,No data available,,,
01127880,No data available,,,
010320000,No data available,,,
05574500,No data available,,,
010324500,No data available,,,
011142500,No data available,,,
011046000,No data available,,,
013013650,No data available,,,
010336676,No data available,,,
04143500,No data available,,,
05216860,No data available,,,
012143400,No data available,,,
09075700,No data available,,,
02233460,No data available,,,
011388500,No data available,,,
01426000,No data available,,,
011201456,No data available,,,
011105850,No data available,,,
08091750,No data available,,,
011253310,No data available,,,
01526000,No data available,,,
011510700,No data available,,,
014372500,No data available,,,
05358500,No data available,,,
06819190,No data available,,,
012073500,No data available,,,
03059500,No data available,,,
06314500,No data available,,,
07105950,No data available,,,
02300082,No data available,,,
07076000,No data available,,,
02188500,No data available,,,
011316670,No data available,,,
09489200,No data available,,,
06695000,No data available,,,
08177000,No data available,,,
04162900,No data available,,,
09315500,No data available,,,
012433890,No data available,,,
06277500,No data available,,,
08077000,No data available,,,
07011500,No data available,,,
06273000,No data available,,,
07015000,No data available,,,
06791500,No data available,,,
03284530,No data available,,,
012323600,No data available,,,
012114000,No data available,,,
02342070,No data available,,,
014211500,No data available,,,
06880000,No data available,,,
010189000,No data available,,,
04102776,No data available,,,
01585230,No data available,,,
014311500,No data available,,,
011058000,No data available,,,
011108145,No data available,,,
02092000,No data available,,,
02233104,No data available,,,
03274166,No data available,,,
07312700,No data available,,,
03147500,No data available,,,
09268500,No data available,,,
05593600,No data available,,,
01108320,No data available,,,
014319835,No data available,,,
05513000,No data available,,,
010343000,No data available,,,
01369000,No data available,,,
011292000,No data available,,,
011296500,No data available,,,
06464900,No data available,,,
011179000,No data available,,,
015052000,No data available,,,
014183000,No data available,,,
012207750,No data available,,,
014187500,No data available,,,
03426310,No data available,,,
09334500,No data available,,,
04143900,No data available,,,
012035000,No data available,,,
011042900,No data available,,,
03121850,No data available,,,
06730300,No data available,,,
012135000,No data available,,,
012178100,No data available,,,
011104000,No data available,,,
014249000,No data available,,,
03584000,No data available,,,
014188800,No data available,,,
050038320,No data available,,,
09349500,No data available,,,
012048000,No data available,,,
01097380,No data available,,,
012422990,No data available,,,
014320934,No data available,,,
03484000,No data available,,,
016585000,No data available,,,
012148000,No data available,,,
016063000,No data available,,,
012181200,No data available,,,
015908000,No data available,,,
02267000,No data available,,,
09363100,No data available,,,
06132200,No data available,,,
013249500,No data available,,,
08105100,No data available,,,
02367000,No data available,,,
08081200,No data available,,,
011336585,No data available,,,
01198500,No data available,,,
03146405,No data available,,,
011405300,No data available,,,
011481000,No data available,,,
05555500,No data available,,,
011067000,No data available,,,
011063500,No data available,,,
09357500,No data available,,,
08135000,No data available,,,
07153500,No data available,,,
013330000,No data available,,,
07057000,No data available,,,
014137002,No data available,,,
03178500,No data available,,,
011152050,No data available,,,
07053500,No data available,,,
06265337,No data available,,,
013331450,No data available,,,
013346800,No data available,,,
01403500,No data available,,,
010378500,No data available,,,
09268900,No data available,,,
011364200,No data available,,,
012020800,No data available,,,
07099235,No data available,,,
02246025,No data available,,,
014353500,No data available,,,
011295400,No data available,,,
014191000,No data available,,,
011406999,No data available,,,
011489500,No data available,,,
03376350,No data available,,,
014095500,No data available,,,
01190000,No data available,,,
011409300,No data available,,,
06837300,No data available,,,
014222500,No data available,,,
05559500,No data available,,,
010344400,No data available,,,
09226500,No data available,,,
09058700,No data available,,,
014034480,No data available,,,
016272200,No data available,,,
09222000,No data available,,,
06244500,No data available,,,
013288200,No data available,,,
07311600,No data available,,,
02226100,No data available,,,
08140500,No data available,,,
014194150,No data available,,,
050081000,No data available,,,
05420000,No data available,,,
04117000,No data available,,,
014337870,No data available,,,
010370000,No data available,,,
011116000,No data available,,,
05524500,No data available,,,
010339400,No data available,,,
016720000,No data available,,,
016071000,No data available,,,
011427770,No data available,,,
013338500,No data available,,,
011197250,No data available,,,
012324200,No data available,,,
016620000,No data available,,,
04161800,No data available,,,
03070000,No data available,,,
03433641,No data available,,,
03013000,No data available,,,
012039000,No data available,,,
04170500,No data available,,,
010260950,No data available,,,
014338000,No data available,,,
06365900,No data available,,,
03271601,No data available,,,
050048770,No data available,,,
014375100,No data available,,,
010317500,No data available,,,
011497500,No data available,,,
014238000,No data available,,,
011138100,No data available,,,
013341570,No data available,,,
09241000,No data available,,,
012144000,No data available,,,
01085800,No data available,,,
09410000,No data available,,,
06476500,No data available,,,
013226500,No data available,,,
012040500,No data available,,,
06323000,No data available,,,
014341500,No data available,,,
013092747,No data available,,,
01073600,No data available,,,
014241500,No data available,,,
02123567,No data available,,,
014245000,No data available,,,
01096840,No data available,,,
011147070,No data available,,,
09214000,No data available,,,
012115500,No data available,,,
02408500,No data available,,,
06794500,No data available,,,
01367800,No data available,,,
011447293,No data available,,,
03447894,No data available,,,
011433260,No data available,,,
03288500,No data available,,,
013277000,No data available,,,
07142020,No data available,,,
06889160,No data available,,,
04158500,No data available,,,
014314500,No data available,,,
014138720,No data available,,,
014310000,No data available,,,
04058500,No data available,,,
011472200,No data available,,,
012323750,No data available,,,
08158819,No data available,,,
06881500,No data available,,,
014210000,No data available,,,
015241600,No data available,,,
05089500,No data available,,,
01311000,No data available,,,
012168500,No data available,,,
02324500,No data available,,,
012068500,No data available,,,
02097000,No data available,,,
01396190,No data available,,,
011073470,No data available,,,
02093500,No data available,,,
014113200,No data available,,,
011313472,No data available,,,
04125500,No data available,,,
03254480,No data available,,,
03274750,No data available,,,
014369500,No data available,,,
011293500,No data available,,,
04121000,No data available,,,
014097100,No data available,,,
011124500,No data available,,,
05247000,No data available,,,
05592300,No data available,,,
011120000,No data available,,,
010346000,No data available,,,
011525600,No data available,,,
011043000,No data available,,,
011047500,No data available,,,
02246150,No data available,,,
011143000,No data available,,,
03281040,No data available,,,
010325000,No data available,,,
05220500,No data available,,,
011147500,No data available,,,
011135800,No data available,,,
010353800,No data available,,,
03125000,No data available,,,
010245910,No data available,,,
09512400,No data available,,,
06439000,No data available,,,
03021500,No data available,,,
05123700,No data available,,,
010258000,No data available,,,
010311400,No data available,,,
011389000,No data available,,,
011444201,No data available,,,
012100496,No data available,,,
05098800,No data available,,,
02189000,No data available,,,
012494000,No data available,,,
013214000,No data available,,,
05330920,No data available,,,
06444000,No data available,,,
012076500,No data available,,,
08111000,No data available,,,
06311500,No data available,,,
012158010,No data available,,,
01379790,No data available,,,
08164500,No data available,,,
010308794,No data available,,,
09457000,No data available,,,
015820000,No data available,,,
06264000,No data available,,,
08064500,No data available,,,
011465350,No data available,,,
014202000,No data available,,,
010329000,No data available,,,
02172305,No data available,,,
01307500,No data available,,,
08016800,No data available,,,
014306500,No data available,,,
02232000,No data available,,,
06448000,No data available,,,
011044800,No data available,,,
03050500,No data available,,,
012037400,No data available,,,
016704000,No data available,,,
01396580,No data available,,,
011160020,No data available,,,
011381500,No data available,,,
04284000,No data available,,,
06354882,No data available,,,
011058756,No data available,,,
011433300,No data available,,,
01448500,No data available,,,
013016240,No data available,,,
014162200,No data available,,,
010244950,No data available,,,
011055500,No data available,,,
05332500,No data available,,,
04154500,No data available,,,
010237000,No data available,,,
05336000,No data available,,,
04150000,No data available,,,
09318000,No data available,,,
02251000,No data available,,,
03133500,No data available,,,
016036000,No data available,,,
06798500,No data available,,,
011109525,No data available,,,
05422560,No data available,,,
01022260,No data available,,,
03137000,No data available,,,
011403200,No data available,,,
05314510,No data available,,,
011128500,No data available,,,
011173510,No data available,,,
011028500,No data available,,,
04129500,No data available,,,
06303500,No data available,,,
07165500,No data available,,,
013206000,No data available,,,
08057445,No data available,,,
07161000,No data available,,,
013302500,No data available,,,
04237962,No data available,,,
07061000,No data available,,,
01655500,No data available,,,
011348500,No data available,,,
05584400,No data available,,,
014036860,No data available,,,
011519500,No data available,,,
07048490,No data available,,,
011293462,No data available,,,
050059050,No data available,,,
07305500,No data available,,,
013062500,No data available,,,
010287070,No data available,,,
013066000,No data available,,,
08263000,No data available,,,
012451000,No data available,,,
06855800,No data available,,,
02185200,No data available,,,
011102300,No data available,,,
011464500,No data available,,,
011186000,No data available,,,
03196800,No data available,,,
011460000,No data available,,,
011182500,No data available,,,
02358754,No data available,,,
011278400,No data available,,,
01362198,No data available,,,
09078000,No data available,,,
015272380,No data available,,,
012465400,No data available,,,
07278500,No data available,,,
011048553,No data available,,,
02131000,No data available,,,
02197348,No data available,,,
012097850,No data available,,,
03565000,No data available,,,
013078000,No data available,,,
07165700,No data available,,,
03083000,No data available,,,
09052400,No data available,,,
011475800,No data available,,,
03183000,No data available,,,
011403000,No data available,,,
011352000,No data available,,,
011161300,No data available,,,
011407500,No data available,,,
050053025,No data available,,,
011401165,No data available,,,
011507500,No data available,,,
09480000,No data available,,,
06651500,No data available,,,
011472160,No data available,,,
0103366092,No data available,,,
013105000,No data available,,,
08033300,No data available,,,
014202980,No data available,,,
06840000,No data available,,,
011433100,No data available,,,
01399100,No data available,,,
014307620,No data available,,,
014166500,No data available,,,
011098000,No data available,,,
011297200,No data available,,,
014113000,No data available,,,
02032680,No data available,,,
06652800,No data available,,,
01016500,No data available,,,
06725450,No data available,,,
04240120,No data available,,,
014013000,No data available,,,
02307697,No data available,,,
04292700,No data available,,,
02369600,No data available,,,
03469000,No data available,,,
06724000,No data available,,,
06720500,No data available,,,
010336730,No data available,,,
014314700,No data available,,,
03084800,No data available,,,
011094000,No data available,,,
015208000,No data available,,,
011194000,No data available,,,
01489000,No data available,,,
011476500,No data available,,,
01440200,No data available,,,
05040500,No data available,,,
012115700,No data available,,,
016244000,No data available,,,
08305030,No data available,,,
016240500,No data available,,,
05320270,No data available,,,
016415000,No data available,,,
09488500,No data available,,,
03510500,No data available,,,
03322500,No data available,,,
03158200,No data available,,,
03195500,No data available,,,
013310700,No data available,,,
011073300,No data available,,,
05127000,No data available,,,
010295500,No data available,,,
01659500,No data available,,,
03339108,No data available,,,
01108500,No data available,,,
03085049,No data available,,,
013324300,No data available,,,
013113500,No data available,,,
09383430,No data available,,,
08216500,No data available,,,
06474300,No data available,,,
09400562,No data available,,,
07370000,No data available,,,
011268001,No data available,,,
06349580,No data available,,,
01597000,No data available,,,
013016450,No data available,,,
014170000,No data available,,,
01399510,No data available,,,
011339500,No data available,,,
011468500,No data available,,,
011143200,No data available,,,
011230530,No data available,,,
015216000,No data available,,,
06852000,No data available,,,
02312700,No data available,,,
07096500,No data available,,,
08243500,No data available,,,
06871800,No data available,,,
050035000,No data available,,,
012097500,No data available,,,
012105710,No data available,,,
050043800,No data available,,,
011016200,No data available,,,
011268000,No data available,,,
010349495,No data available,,,
06907000,No data available,,,
01120500,No data available,,,
01671500,No data available,,,
014025000,No data available,,,
011196400,No data available,,,
011368000,No data available,,,
014299800,No data available,,,
01111050,No data available,,,
011408550,No data available,,,
014307580,No data available,,,
07144485,No data available,,,
014163900,No data available,,,
014111400,No data available,,,
011215000,No data available,,,
011315000,No data available,,,
011527000,No data available,,,
06919000,No data available,,,
011045300,No data available,,,
011272500,No data available,,,
011427000,No data available,,,
011376000,No data available,,,
011193020,No data available,,,
050110900,No data available,,,
016295300,No data available,,,
016211000,No data available,,,
012189500,No data available,,,
01614830,No data available,,,
012089500,No data available,,,
09388000,No data available,,,
011200800,No data available,,,
013057155,No data available,,,
03214500,No data available,,,
011242400,No data available,,,
014142500,No data available,,,
014046000,No data available,,,
04099808,No data available,,,
012331800,No data available,,,
02350080,No data available,,,
01616000,No data available,,,
014042500,No data available,,,
012413150,No data available,,,
06771000,No data available,,,
08220500,No data available,,,
012416000,No data available,,,
06297000,No data available,,,
06671000,No data available,,,
012512500,No data available,,,
08351500,No data available,,,
06600000,No data available,,,
011376160,No data available,,,
010308783,No data available,,,
012081000,No data available,,,
050027000,No data available,,,
07237000,No data available,,,
07084500,No data available,,,
012467000,No data available,,,
02390475,No data available,,,
03318500,No data available,,,
02245260,No data available,,,
014033500,No data available,,,
010336645,No data available,,,
014137000,No data available,,,
06911500,No data available,,,
050051800,No data available,,,
03361000,No data available,,,
02107000,No data available,,,
